time;temperature;wind;wind_direction;gust;phenomenon;pressure;humidity;uv_index;moon;moon_direction;day;date;areal;city;prob;fish;features
6;18;2;СЗ;4;['малооблачно'];741;0.74;1;0.01;1;203;2020-07-21;Московская область;Сергиев Посад;0.56;речная форель;[(('moon', 1, 3), 0.0, 0.016391567404025892), (('moon', 1, 15), 0.02, 0.017339516382232623), (('gust', 0, 0), 4.0, 0.05438784403855069), (('wind', 0, 0), 2.0, 0.06642058576074235)]
9;21;2;СЗ;5;['ясно'];741;0.67;2;0.01;1;203;2020-07-21;Московская область;Сергиев Посад;0.54;речная форель;[(('moon', 1, 3), 0.0, 0.016391567404025892), (('moon', 1, 15), 0.02, 0.017339516382232623), (('gust', 0, 0), 5.0, 0.05603359985753485), (('wind', 0, 0), 2.0, 0.06642058576074235)]
12;22;2;СЗ;6;['ясно'];740;0.61;4;0.01;1;203;2020-07-21;Московская область;Сергиев Посад;0.53;речная форель;[(('gust', 0, 9), 4.0, 0.01604132405650432), (('moon', 1, 15), 0.02, 0.017339516382232623), (('gust', 0, 0), 6.0, 0.05166256087155444), (('wind', 0, 0), 2.0, 0.06070630004645665)]
15;22;3;СЗ;7;['малооблачно'];740;0.55;3;0.01;1;203;2020-07-21;Московская область;Сергиев Посад;0.54;речная форель;[(('gust', 0, 9), 4.0, 0.01604132405650432), (('moon', 1, 15), 0.0, 0.017339516382232623), (('gust', 0, 0), 7.0, 0.05166256087155444), (('wind', 0, 0), 3.0, 0.06070630004645665)]
18;20;2;СЗ;7;['малооблачно'];740;0.69;1;0.01;1;203;2020-07-21;Московская область;Сергиев Посад;0.54;речная форель;[(('moon', 1, 15), 0.0, 0.017339516382232623), (('moon', 1, 3), 0.0, 0.022891567404025894), (('gust', 0, 0), 7.0, 0.05166256087155444), (('wind', 0, 0), 2.0, 0.06070630004645665)]
21;18;2;СЗ;7;['малооблачно'];740;0.87;0;0.01;1;203;2020-07-21;Московская область;Сергиев Посад;0.52;речная форель;[(('moon', 1, 15), 0.0, 0.017339516382232623), (('moon', 1, 3), 0.0, 0.022891567404025894), (('gust', 0, 0), 7.0, 0.05166256087155444), (('wind', 0, 0), 2.0, 0.06070630004645665)]
0;16;2;СЗ;5;['ясно'];740;0.92;0;0.04;1;204;2020-07-22;Московская область;Сергиев Посад;0.53;речная форель;[(('moon', 1, 15), 0.0, 0.017339516382232623), (('moon', 1, 3), 0.0, 0.022891567404025894), (('gust', 0, 0), 5.0, 0.05166256087155444), (('wind', 0, 0), 2.0, 0.06070630004645665)]
3;15;2;СЗ;4;['ясно'];740;0.98;0;0.04;1;204;2020-07-22;Московская область;Сергиев Посад;0.58;речная форель;[(('moon', 1, 15), 0.0, 0.017339516382232623), (('moon', 1, 3), 0.01, 0.022891567404025894), (('gust', 0, 0), 4.0, 0.05166256087155444), (('wind', 0, 0), 2.0, 0.06642058576074235)]
6;17;2;СЗ;5;['малооблачно', ' гроза'];740;0.93;1;0.04;1;204;2020-07-22;Московская область;Сергиев Посад;0.57;речная форель;[(('moon', 1, 3), 0.01, 0.012976015564561008), (('moon', 1, 15), 0.0, 0.023053802096518333), (('gust', 0, 0), 5.0, 0.05166256087155444), (('wind', 0, 0), 2.0, 0.06642058576074235)]
9;19;2;С;6;['пасмурно', ' гроза'];740;0.88;2;0.04;1;204;2020-07-22;Московская область;Сергиев Посад;0.59;речная форель;[(('moon', 1, 12), 0.0, 0.0177649581921789), (('пасмурно', 0, 0), 1.0, 0.03126235529508672), (('gust', 0, 0), 6.0, 0.044018381701117354), (('wind', 0, 0), 2.0, 0.055215828979062506)]
12;21;2;С;6;['малооблачно', ' небольшой дождь', ' гроза'];740;0.68;4;0.04;1;204;2020-07-22;Московская область;Сергиев Посад;0.52;речная форель;[(('moon', 2, 21), 0.02, 0.013744384154210882), (('gust', 0, 9), 4.0, 0.01604132405650432), (('gust', 0, 0), 6.0, 0.04750522380638051), (('wind', 0, 0), 2.0, 0.049501543264776786)]
15;23;3;С;7;['малооблачно', ' небольшой дождь'];739;0.53;3;0.04;1;204;2020-07-22;Московская область;Сергиев Посад;0.54;речная форель;[(('moon', 2, 21), 0.02, 0.013744384154210882), (('moon', 1, 3), 0.01, 0.01947601556456101), (('gust', 0, 0), 7.0, 0.04750522380638051), (('wind', 0, 0), 3.0, 0.049501543264776786)]
18;20;2;СВ;7;['ясно'];739;0.62;1;0.04;1;204;2020-07-22;Московская область;Сергиев Посад;0.48;речная форель;[(('moon', 0, 9), 0.04, 0.029970323516462515), (('moon', 0, 0), 0.04, 0.03436255008160746), (('СВ', 0, 0), 1.0, 0.034860587279008336), (('moon', 0, 12), 0.04, 0.036908442117352454)]
21;18;2;СВ;7;['ясно'];739;0.72;0;0.04;1;204;2020-07-22;Московская область;Сергиев Посад;0.47;речная форель;[(('moon', 0, 6), 0.04, 0.02464486258950197), (('moon', 0, 9), 0.04, 0.029970323516462515), (('СВ', 0, 0), 1.0, 0.034860587279008336), (('moon', 0, 12), 0.04, 0.036908442117352454)]
0;16;2;С;5;['ясно'];739;0.76;0;0.1;1;205;2020-07-23;Московская область;Сергиев Посад;0.54;речная форель;[(('moon', 1, 3), 0.01, 0.01947601556456101), (('moon', 1, 15), 0.01, 0.023053802096518333), (('wind', 0, 0), 2.0, 0.049501543264776786), (('gust', 0, 0), 5.0, 0.05166256087155444)]
3;15;2;С;4;['ясно'];738;0.81;0;0.1;1;205;2020-07-23;Московская область;Сергиев Посад;0.56;речная форель;[(('moon', 1, 15), 0.01, 0.017339516382232623), (('moon', 1, 3), 0.04, 0.01947601556456101), (('gust', 0, 0), 4.0, 0.05166256087155444), (('wind', 0, 0), 2.0, 0.055215828979062506)]
6;17;1;С;3;['малооблачно'];737;0.72;1;0.1;1;205;2020-07-23;Московская область;Сергиев Посад;0.58;речная форель;[(('moon', 1, 3), 0.04, 0.012976015564561008), (('moon', 1, 15), 0.01, 0.023053802096518333), (('gust', 0, 0), 3.0, 0.05166256087155444), (('wind', 0, 0), 1.0, 0.055215828979062506)]
9;20;1;ЮВ;3;['облачно'];737;0.65;2;0.1;1;205;2020-07-23;Московская область;Сергиев Посад;0.55;речная форель;[(('moon', 1, 3), 0.04, 0.012976015564561008), (('moon', 1, 15), 0.01, 0.023053802096518333), (('gust', 0, 0), 3.0, 0.05166256087155444), (('wind', 0, 0), 1.0, 0.06822781467640501)]
12;21;1;Ю;4;['малооблачно', ' небольшой дождь'];737;0.61;4;0.1;1;205;2020-07-23;Московская область;Сергиев Посад;0.55;речная форель;[(('moon', 1, 15), 0.01, 0.017339516382232623), (('Ю', 0, 0), 1.0, 0.02642916666666667), (('gust', 0, 0), 4.0, 0.04617743545837148), (('wind', 0, 0), 1.0, 0.0625135289621193)]
15;22;2;Ю;6;['малооблачно', ' небольшой дождь'];736;0.58;3;0.1;1;205;2020-07-23;Московская область;Сергиев Посад;0.59;речная форель;[(('moon', 1, 15), 0.04, 0.017339516382232623), (('Ю', 0, 0), 1.0, 0.02642916666666667), (('gust', 0, 0), 6.0, 0.04617743545837148), (('wind', 0, 0), 2.0, 0.0625135289621193)]
18;19;2;ЮЗ;6;['малооблачно', ' небольшой дождь', ' гроза'];736;0.73;1;0.1;1;205;2020-07-23;Московская область;Сергиев Посад;0.57;речная форель;[(('gust', 0, 9), 3.0, 0.01604132405650432), (('moon', 1, 15), 0.04, 0.017339516382232623), (('gust', 0, 0), 6.0, 0.05166256087155444), (('wind', 0, 0), 2.0, 0.0625135289621193)]
21;17;2;ЮЗ;6;['облачно', ' небольшой дождь', ' гроза'];735;0.91;0;0.1;1;205;2020-07-23;Московская область;Сергиев Посад;0.6;речная форель;[(('moon', 1, 15), 0.04, 0.017339516382232623), (('moon', 1, 18), 0.04, 0.019614402284781722), (('gust', 0, 0), 6.0, 0.05166256087155444), (('wind', 0, 0), 2.0, 0.0625135289621193)]
0;15;3;З;7;['облачно', ' дождь', ' гроза'];734;0.93;0;0.18;1;206;2020-07-24;Московская область;Сергиев Посад;0.64;речная форель;[(('moon', 1, 3), 0.04, 0.01947601556456101), (('moon', 1, 15), 0.04, 0.023053802096518333), (('gust', 0, 0), 7.0, 0.05001680505257028), (('wind', 0, 0), 3.0, 0.0625135289621193)]
3;14;4;З;8;['пасмурно', ' дождь'];734;0.94;0;0.18;1;206;2020-07-24;Московская область;Сергиев Посад;0.69;речная форель;[(('moon', 1, 3), 0.1, 0.01947601556456101), (('moon', 0, 3), 0.18, 0.0291364438971328), (('gust', 0, 0), 8.0, 0.046529962947307116), (('wind', 0, 0), 4.0, 0.06822781467640501)]
6;14;5;З;10;['пасмурно', ' небольшой дождь'];734;0.9;0;0.18;1;206;2020-07-24;Московская область;Сергиев Посад;0.68;речная форель;[(('moon', 1, 15), 0.04, 0.017339516382232623), (('пасмурно', 0, 0), 1.0, 0.02142364561766736), (('moon', 0, 3), 0.18, 0.024260675679397947), (('wind', 0, 0), 5.0, 0.06822781467640501)]
9;15;6;З;12;['пасмурно', ' небольшой дождь'];734;0.87;1;0.18;1;206;2020-07-24;Московская область;Сергиев Посад;0.56;речная форель;[(('З', 0, 0), 1.0, 0.014090909090909091), (('moon', 1, 18), 0.04, 0.014341890455488091), (('пасмурно', 0, 0), 1.0, 0.031165024928012187), (('moon', 1, 15), 0.04, 0.032136619061437374)]
12;15;6;З;12;['облачно', ' небольшой дождь'];734;0.82;2;0.18;1;206;2020-07-24;Московская область;Сергиев Посад;0.52;речная форель;[(('moon', 0, 3), 0.18, 0.012734282416993209), (('З', 0, 0), 1.0, 0.014090909090909091), (('moon', 1, 18), 0.04, 0.014341890455488091), (('moon', 1, 15), 0.04, 0.03761280953762785)]
15;16;6;З;13;['облачно', ' небольшой дождь'];734;0.78;1;0.18;1;206;2020-07-24;Московская область;Сергиев Посад;0.56;речная форель;[(('З', 0, 0), 1.0, 0.014090909090909091), (('moon', 1, 18), 0.04, 0.014341890455488091), (('moon', 0, 3), 0.18, 0.028469576534640266), (('moon', 1, 15), 0.1, 0.03177947620429452)]
18;15;3;ЮВ;9;['облачно'];735;0.53;0;0.18;1;206;2020-07-24;Московская область;Сергиев Посад;0.63;речная форель;[(('moon', 1, 3), 0.1, 0.015208616297161739), (('moon', 0, 3), 0.18, 0.01784111803661655), (('gust', 0, 0), 9.0, 0.04750522380638051), (('wind', 0, 0), 3.0, 0.0625135289621193)]
21;14;2;В;8;['облачно'];737;0.63;0;0.18;1;206;2020-07-24;Московская область;Сергиев Посад;0.6;речная форель;[(('moon', 0, 3), 0.18, 0.017515031080094813), (('moon', 1, 3), 0.1, 0.01947601556456101), (('gust', 0, 0), 8.0, 0.047411763035763554), (('wind', 0, 0), 2.0, 0.0625135289621193)]
0;16;1;СВ;0;['пасмурно', ' дождь'];733;0.94;0;0.27;-1;197;2020-07-15;Московская область;Сергиев Посад;0.76;озерная форель;[(('пасмурно', 0, 0), 1.0, 0.03583199841395718), (('moon', 0, 0), 0.27, 0.04804341729238728), (('moon', 0, 3), 0.27, 0.04979967406037312), (('wind', 0, 0), 1.0, 0.05884821831349976)]
3;16;0;штиль;0;['малооблачно', ' небольшой дождь'];732;0.93;0;0.27;-1;197;2020-07-15;Московская область;Сергиев Посад;0.73;озерная форель;[(('moon', 1, 15), 0.19, 0.028586049621174753), (('moon', 0, 0), 0.27, 0.047847338861014735), (('moon', 0, 3), 0.27, 0.051745922256621314), (('wind', 0, 0), 0.0, 0.05818963551698593)]
6;18;2;В;0;['пасмурно', ' небольшой дождь'];732;0.94;1;0.27;-1;197;2020-07-15;Московская область;Сергиев Посад;0.73;озерная форель;[(('пасмурно', 0, 0), 1.0, 0.0322422548242136), (('moon', 0, 3), 0.27, 0.041309807619378865), (('moon', 0, 0), 0.27, 0.04804341729238728), (('wind', 0, 0), 2.0, 0.05231964090023161)]
9;17;2;ЮВ;0;['пасмурно'];733;0.86;2;0.27;-1;197;2020-07-15;Московская область;Сергиев Посад;0.75;озерная форель;[(('moon', 0, 3), 0.27, 0.03564345016730712), (('пасмурно', 0, 0), 1.0, 0.03583199841395718), (('moon', 0, 0), 0.27, 0.04368067219434806), (('wind', 0, 0), 2.0, 0.05818963551698593)]
12;19;2;В;0;['малооблачно'];734;0.71;4;0.27;-1;197;2020-07-15;Московская область;Сергиев Посад;0.68;озерная форель;[(('gust', 0, 0), 0.0, 0.035387628484185994), (('moon', 0, 3), 0.27, 0.04063340069297194), (('moon', 0, 0), 0.27, 0.04368067219434806), (('wind', 0, 0), 2.0, 0.05231964090023161)]
15;21;6;ЮВ;14;['малооблачно', ' небольшой дождь'];733;0.65;3;0.27;-1;197;2020-07-15;Московская область;Сергиев Посад;0.6;озерная форель;[(('moon', 1, 18), 0.19, 0.015581337916356937), (('moon', 2, 12), 0.19, 0.024481486469199263), (('moon', 0, 3), 0.27, 0.03377081765637673), (('moon', 0, 0), 0.27, 0.056459451961943075)]
18;17;4;ЮВ;14;['пасмурно', ' небольшой дождь'];734;0.88;1;0.27;-1;197;2020-07-15;Московская область;Сергиев Посад;0.74;озерная форель;[(('пасмурно', 0, 0), 1.0, 0.03583199841395718), (('moon', 0, 3), 0.27, 0.039350013873870826), (('moon', 0, 0), 0.27, 0.05356743656992768), (('wind', 0, 0), 4.0, 0.0659707589987673)]
21;15;4;ЮВ;9;['пасмурно', ' небольшой дождь'];734;0.81;0;0.27;-1;197;2020-07-15;Московская область;Сергиев Посад;0.76;озерная форель;[(('moon', 0, 3), 0.27, 0.03564345016730712), (('пасмурно', 0, 0), 1.0, 0.03583199841395718), (('moon', 0, 0), 0.27, 0.05773410323659434), (('wind', 0, 0), 4.0, 0.06618963551698592)]
0;14;5;ЮВ;9;['пасмурно', ' небольшой дождь'];733;0.83;0;0.19;-1;198;2020-07-16;Московская область;Сергиев Посад;0.72;озерная форель;[(('moon', 0, 3), 0.27, 0.03241131860500478), (('пасмурно', 0, 0), 1.0, 0.03583199841395718), (('moon', 0, 0), 0.19, 0.03965450425940645), (('wind', 0, 0), 5.0, 0.0680201439915622)]
3;13;4;ЮВ;9;['пасмурно', ' небольшой дождь'];732;0.85;0;0.19;-1;198;2020-07-16;Московская область;Сергиев Посад;0.69;озерная форель;[(('gust', 0, 0), 9.0, 0.032387628484186), (('moon', 0, 0), 0.19, 0.03466120808189974), (('пасмурно', 0, 0), 1.0, 0.03583199841395718), (('wind', 0, 0), 4.0, 0.07602014399156219)]
6;13;3;В;9;['пасмурно', ' дождь'];732;0.93;1;0.19;-1;198;2020-07-16;Московская область;Сергиев Посад;0.67;озерная форель;[(('moon', 0, 0), 0.19, 0.03083723833348178), (('пасмурно', 0, 0), 1.0, 0.0322422548242136), (('gust', 0, 0), 9.0, 0.032387628484186), (('wind', 0, 0), 3.0, 0.07067646516428157)]
9;14;3;З;8;['пасмурно', ' дождь'];732;0.95;2;0.19;-1;198;2020-07-16;Московская область;Сергиев Посад;0.71;озерная форель;[(('moon', 0, 0), 0.19, 0.02724722050816984), (('gust', 0, 0), 8.0, 0.030387628484185997), (('пасмурно', 0, 0), 1.0, 0.03583199841395718), (('wind', 0, 0), 3.0, 0.06854645978103588)]
12;15;3;ЮЗ;9;['облачно', ' небольшой дождь'];734;0.84;3;0.19;-1;198;2020-07-16;Московская область;Сергиев Посад;0.68;озерная форель;[(('moon', 0, 0), 0.19, 0.028367847701510063), (('moon', 2, 12), 0.27, 0.03791164987268513), (('ЮЗ', 0, 0), 1.0, 0.04321721256393051), (('wind', 0, 0), 3.0, 0.07602014399156219)]
15;17;3;ЮЗ;9;['пасмурно', ' небольшой дождь'];735;0.82;2;0.19;-1;198;2020-07-16;Московская область;Сергиев Посад;0.7;озерная форель;[(('moon', 2, 12), 0.27, 0.035771780372936095), (('пасмурно', 0, 0), 1.0, 0.03583199841395718), (('ЮЗ', 0, 0), 1.0, 0.03638047787005296), (('wind', 0, 0), 3.0, 0.07602014399156219)]
18;16;4;ЮЗ;10;['облачно', ' небольшой дождь'];736;0.88;1;0.19;-1;198;2020-07-16;Московская область;Сергиев Посад;0.64;озерная форель;[(('moon', 0, 0), 0.19, 0.016627503078812493), (('moon', 2, 12), 0.27, 0.035151191960177706), (('ЮЗ', 0, 0), 1.0, 0.03638047787005296), (('wind', 0, 0), 4.0, 0.06727495168386989)]
21;15;4;ЮЗ;9;['пасмурно', ' небольшой дождь'];737;0.93;0;0.19;-1;198;2020-07-16;Московская область;Сергиев Посад;0.69;озерная форель;[(('пасмурно', 0, 0), 1.0, 0.03583199841395718), (('moon', 2, 12), 0.27, 0.037075038008518024), (('ЮЗ', 0, 0), 1.0, 0.04321721256393051), (('wind', 0, 0), 4.0, 0.0680201439915622)]
0;15;4;ЮЗ;8;['пасмурно', ' небольшой дождь'];737;0.94;0;0.12;-1;199;2020-07-17;Московская область;Сергиев Посад;0.66;озерная форель;[(('moon', 2, 12), 0.27, 0.03460638597090047), (('пасмурно', 0, 0), 1.0, 0.03583199841395718), (('ЮЗ', 0, 0), 1.0, 0.04321721256393051), (('wind', 0, 0), 4.0, 0.0680201439915622)]
3;14;4;З;8;['пасмурно'];737;0.93;0;0.12;-1;199;2020-07-17;Московская область;Сергиев Посад;0.59;озерная форель;[(('gust', 0, 0), 8.0, 0.030387628484185997), (('пасмурно', 0, 0), 1.0, 0.03284230769230769), (('moon', 2, 12), 0.27, 0.03506664289777517), (('wind', 0, 0), 4.0, 0.0680201439915622)]
